Date,Close,Volume
2015-02-05,18.940000534057617,0
2015-04-01,20.0,0
2015-04-02,20.0,0
2015-04-07,19.989999771118164,0
2015-04-08,20.0,0
2015-04-09,20.01000022888184,0
2015-04-10,20.01000022888184,0
2015-04-13,20.020000457763672,0
2015-04-14,19.89999961853028,0
2015-04-15,19.84000015258789,4258000
2015-04-16,20.040000915527344,6043000
2015-04-17,19.979999542236328,4356000
2015-04-20,20.030000686645508,2579000
2015-04-21,19.89999961853028,2443000
2015-04-22,20.0,3874000
2015-04-23,19.809999465942383,7005000
2015-04-24,19.84000015258789,2925000
2015-04-27,19.670000076293945,3429000
2015-04-28,19.940000534057617,2729000
2015-04-29,20.07999992370605,2849000
2015-04-30,19.979999542236328,2005000
2015-05-04,19.68000030517578,2716000
2015-05-05,19.68000030517578,2070000
2015-05-06,19.81999969482422,2769000
2015-05-07,19.709999084472656,2052000
2015-05-08,19.63999938964844,3015000
2015-05-11,19.700000762939453,2445000
2015-05-12,19.6299991607666,2213000
2015-05-13,19.76000022888184,2098000
2015-05-14,20.06999969482422,3424000
2015-05-15,20.15999984741211,4002000
2015-05-18,20.25,7549000
2015-05-19,20.229999542236328,5259000
2015-05-20,20.01000022888184,3824000
2015-05-21,20.059999465942383,2072000
2015-05-22,20.0,2281000
2015-05-25,19.93000030517578,2543000
2015-05-26,19.950000762939453,2033000
2015-05-27,19.709999084472656,3595000
2015-05-28,19.690000534057617,2711000
2015-05-29,19.71999931335449,2272000
2015-06-01,19.76000022888184,2356000
2015-06-02,19.71999931335449,2126000
2015-06-03,19.799999237060547,1799000
2015-06-04,19.68000030517578,2549000
2015-06-05,19.56999969482422,1537000
2015-06-08,19.489999771118164,3122000
2015-06-09,19.59000015258789,2137000
2015-06-10,19.6200008392334,2242000
2015-06-11,19.68000030517578,2292000
2015-06-12,19.61000061035156,1381000
2015-06-15,19.6200008392334,813000
2015-06-16,19.68000030517578,985000
2015-06-17,19.559999465942383,299000
2015-06-18,19.700000762939453,1969000
2015-06-22,19.84000015258789,1279000
2015-06-23,19.64999961853028,700000
2015-06-24,19.559999465942383,2721000
2015-06-25,19.520000457763672,620000
2015-06-26,19.489999771118164,916000
2015-06-29,19.63999938964844,1525000
2015-06-30,19.530000686645508,2039000
2015-07-01,19.46999931335449,2686000
2015-07-02,19.3700008392334,2280000
2015-07-03,19.350000381469727,1453000
2015-07-06,19.36000061035156,1278000
2015-07-07,19.350000381469727,1225000
2015-07-08,19.11000061035156,1259000
2015-07-09,19.21999931335449,780000
2015-07-10,19.21999931335449,0
2015-07-13,19.229999542236328,518000
2015-07-14,19.13999938964844,246000
2015-07-15,19.14999961853028,1043000
2015-07-16,19.030000686645508,601000
2015-07-17,18.96999931335449,254000
2015-07-20,18.36000061035156,2301000
2015-07-21,18.290000915527344,560000
2015-07-22,18.100000381469727,641000
2015-07-23,18.15999984741211,802000
2015-07-24,17.940000534057617,1479000
2015-07-27,18.18000030517578,533000
2015-07-28,18.14999961853028,329000
2015-07-29,18.170000076293945,761000
2015-07-30,18.1200008392334,196000
2015-07-31,17.959999084472656,1224000
2015-08-03,18.14999961853028,642000
2015-08-04,17.969999313354492,144000
2015-08-05,18.030000686645508,120000
2015-08-06,17.979999542236328,59000
2015-08-07,18.06999969482422,361000
2015-08-10,18.170000076293945,673000
2015-08-11,18.239999771118164,1596000
2015-08-12,18.450000762939453,1160000
2015-08-13,18.690000534057617,738000
2015-08-14,18.530000686645508,254000
2015-08-17,18.6299991607666,140000
2015-08-18,18.63999938964844,210000
2015-08-19,18.600000381469727,343000
2015-08-20,19.030000686645508,488000
2015-08-21,19.459999084472656,1447000
2015-08-24,19.450000762939453,1854000
2015-08-25,19.299999237060547,1487000
2015-08-26,18.920000076293945,1233000
2015-08-27,18.790000915527344,227000
