Date,Close,Volume
2017-08-23,19.96999931335449,0
2017-08-24,19.96999931335449,0
2017-08-25,19.96999931335449,0
2017-08-28,19.959999084472656,0
2017-08-29,19.959999084472656,0
2017-08-30,19.959999084472656,0
2017-08-31,20.209999084472656,0
2017-09-01,20.290000915527344,4122000
2017-09-04,20.76000022888184,639000
2017-09-05,20.799999237060547,981000
2017-09-06,20.850000381469727,863000
2017-09-07,20.76000022888184,724000
2017-09-08,21.40999984741211,1506000
2017-09-11,20.790000915527344,1505000
2017-09-12,20.36000061035156,705000
2017-09-13,20.559999465942383,860000
2017-09-14,20.299999237060547,544000
2017-09-15,20.540000915527344,1848000
2017-09-18,20.170000076293945,1271000
2017-09-19,19.850000381469727,1736000
2017-09-20,20.020000457763672,733000
2017-09-21,19.59000015258789,1740000
2017-09-22,19.56999969482422,1686000
2017-09-25,19.440000534057617,977000
2017-09-26,20.01000022888184,2265000
2017-09-27,19.450000762939453,1405000
2017-09-28,19.07999992370605,2302000
2017-09-29,19.18000030517578,988000
2017-10-02,18.8700008392334,1259000
2017-10-03,18.729999542236328,1369000
2017-10-05,18.89999961853028,1133000
2017-10-06,18.65999984741211,1158000
2017-10-11,19.239999771118164,2378000
2017-10-12,19.440000534057617,2146000
2017-10-13,19.440000534057617,814000
2017-10-16,19.600000381469727,1428112
2017-10-17,19.309999465942383,1376000
2017-10-18,19.100000381469727,2007000
2017-10-19,18.89999961853028,1696000
2017-10-20,19.07999992370605,730000
2017-10-23,18.86000061035156,952000
2017-10-24,19.030000686645508,811000
2017-10-25,18.780000686645508,1811000
2017-10-26,19.01000022888184,1777000
2017-10-27,18.600000381469727,3239000
2017-10-30,18.68000030517578,2359000
2017-10-31,18.809999465942383,1434000
2017-11-01,18.63999938964844,1424000
2017-11-02,18.89999961853028,2973000
2017-11-03,18.8799991607666,1208000
2017-11-06,18.6200008392334,2983000
2017-11-07,18.8700008392334,2916000
2017-11-08,18.8799991607666,1178000
2017-11-09,19.030000686645508,2481000
2017-11-10,19.020000457763672,2030000
2017-11-13,18.799999237060547,834000
2017-11-14,18.790000915527344,402000
2017-11-15,18.90999984741211,1252000
2017-11-16,18.780000686645508,2132000
2017-11-17,18.93000030517578,1079000
2017-11-20,19.18000030517578,2206000
2017-11-21,18.8799991607666,2462000
2017-11-22,18.8700008392334,1626000
2017-11-23,19.06999969482422,2169000
2017-11-24,19.14999961853028,1497000
2017-11-27,19.11000061035156,1694000
2017-11-28,19.209999084472656,2787000
2017-11-29,19.239999771118164,1715000
2017-11-30,18.93000030517578,1723000
2017-12-01,18.6299991607666,2778000
2017-12-04,18.6299991607666,789000
2017-12-05,18.64999961853028,536000
2017-12-06,18.40999984741211,2422000
2017-12-07,18.290000915527344,2220000
2017-12-08,17.889999389648438,4226000
2017-12-11,17.8799991607666,1754000
2017-12-12,17.719999313354492,2153000
2017-12-13,17.75,3315000
2017-12-14,18.15999984741211,1635000
2017-12-15,18.040000915527344,616000
2017-12-18,18.100000381469727,370000
2017-12-19,18.309999465942383,531000
2017-12-20,18.31999969482422,1147000
2017-12-21,18.440000534057617,642000
2017-12-22,18.3700008392334,550000
2017-12-25,18.530000686645508,438000
2017-12-26,18.690000534057617,1342000
2017-12-27,18.82999992370605,1375000
2017-12-28,19.030000686645508,1898000
2017-12-29,19.11000061035156,1346000
2018-01-02,19.440000534057617,2946000
2018-01-03,19.600000381469727,4066000
2018-01-04,19.43000030517578,2024000
2018-01-05,19.809999465942383,2122000
2018-01-08,19.770000457763672,703000
2018-01-09,19.729999542236328,911000
2018-01-10,19.5,1847000
2018-01-11,19.709999084472656,1219000
2018-01-12,20.030000686645508,1603000
2018-01-15,20.540000915527344,2495000
2018-01-16,20.43000030517578,2230000
2018-01-17,20.290000915527344,1427000
2018-01-18,20.040000915527344,1565000
2018-01-19,20.1299991607666,1058000
2018-01-22,20.09000015258789,252000
2018-01-23,20.229999542236328,939000
2018-01-24,20.3799991607666,1536000
2018-01-25,21.020000457763672,3737112
2018-01-26,20.65999984741211,1646000
2018-01-29,20.520000457763672,2656000
2018-01-30,20.1299991607666,2408000
2018-01-31,20.270000457763672,611000
2018-02-01,20.38999938964844,729000
