Date,00631L_close,00631L_buy_hold,00631L_buy_hold_drawdown,macd_rebalance_50_50,macd_rebalance_50_50_drawdown,macd_rebalance_50_50_etf_weight,macd_rebalance_50_50_exposure,static_50_50,static_50_50_drawdown,macd_rebalance_60_40,macd_rebalance_60_40_drawdown,macd_rebalance_60_40_etf_weight,macd_rebalance_60_40_exposure,static_60_40,static_60_40_drawdown,macd_rebalance_70_30,macd_rebalance_70_30_drawdown,macd_rebalance_70_30_etf_weight,macd_rebalance_70_30_exposure,static_70_30,static_70_30_drawdown
2014-12-03,0.8419253027295966,0.966614328512318,-0.07508367796657478,0.9833038346996748,-0.0383769176406763,0.49161159322760334,0.9832231864552067,0.9833038346996748,-0.0383769176406763,0.9799654008606706,-0.045848331601872405,0.5919200182289758,1.1838400364579516,0.9799654008606706,-0.045848331601872405,0.9766272333543002,-0.053253854342447005,0.6929061333197442,1.3858122666394883,0.9766272333543002,-0.053253854342447005
2014-12-04,0.8384426781456693,0.962615927688944,-0.07890959495795868,0.9813042355270584,-0.040332427882779465,0.4905756524859395,0.981151304971879,0.9813042355270584,-0.040332427882779465,0.9775659775714245,-0.04818455054655846,0.5909183910911645,1.181836782182329,0.9775659775714245,-0.04818455054655846,0.9738280178454801,-0.055967424477838534,0.6920234087538842,1.3840468175077685,0.9738280178454801,-0.055967424477838534
2014-12-05,0.8388780165977001,0.96311573970804,-0.07843134393190376,0.9815541913829109,-0.04008798327463636,0.49070537899507455,0.9814107579901491,0.9815541913829109,-0.04008798327463636,0.9778659126334257,-0.047892516215991,0.5910438662878622,1.1820877325757244,0.9778659126334257,-0.047892516215991,0.9741779281264029,-0.055628220123837724,0.6921340293832879,1.3842680587665759,0.9741779281264029,-0.055628220123837724
2014-12-08,0.8401839489214732,0.9646150804359335,-0.0769966820707948,0.9823040112762642,-0.03935469607324871,0.491094137703197,0.982188275406394,0.9823040112762642,-0.03935469607324871,0.9787656606126657,-0.04701646892414202,0.5914198065866616,1.1828396131733232,0.9787656606126657,-0.04701646892414202,0.9752275922306093,-0.05461067175845025,0.6924653939394567,1.3849307878789134,0.9752275922306093,-0.05461067175845025
2014-12-09,0.8445372504094627,0.9696131052975001,-0.07221426302730038,0.984803522160586,-0.03691029661485923,0.49238578188732357,0.9847715637746471,0.984803522160586,-0.03691029661485923,0.9817649540259146,-0.04409618131832094,0.5926680196929284,1.1853360393858567,0.9817649540259146,-0.04409618131832094,0.9787266283012753,-0.05121869291505665,0.693564857925076,1.387129715850152,0.9787266283012753,-0.05121869291505665
2014-12-10,0.8554204626132763,0.9821081197867191,-0.06025826102709264,0.991052275534288,-0.03079932128040641,0.49558637597935634,0.9911727519587127,0.991052275534288,-0.03079932128040641,0.9892631589556543,-0.03679549015369532,0.5957554273610796,1.1915108547221591,0.9892631589556543,-0.03679549015369532,0.9874741851086591,-0.042738778154880586,0.6962794188255053,1.3925588376510105,0.9874741851086591,-0.042738778154880586
2014-12-11,0.8558558010653068,0.9826079318058148,-0.05978001000103794,0.9913022313901405,-0.03055487667226342,0.4957135633649016,0.9914271267298032,0.9913022313901405,-0.03055487667226342,0.9895630940176554,-0.036503455823128195,0.5958779532734655,1.191755906546931,0.9895630940176554,-0.036503455823128195,0.9878240953895815,-0.04239957380088011,0.6963870037228334,1.3927740074456667,0.9878240953895815,-0.04239957380088011
2014-12-12,0.8554204626132763,0.9821081197867191,-0.06025826102709264,0.991052275534288,-0.03079932128040641,0.49558637597935634,0.9911727519587127,0.991052275534288,-0.03079932128040641,0.9892631589556543,-0.03679549015369532,0.5957554273610796,1.1915108547221591,0.9892631589556543,-0.03679549015369532,0.9874741851086591,-0.042738778154880586,0.6962794188255053,1.3925588376510105,0.9874741851086591,-0.042738778154880586
2014-12-15,0.8558558010653068,0.9826079318058148,-0.05978001000103794,0.9913022313901405,-0.03055487667226342,0.4957135633649016,0.9914271267298032,0.9913022313901405,-0.03055487667226342,0.9895630940176554,-0.036503455823128195,0.5958779532734655,1.191755906546931,0.9895630940176554,-0.036503455823128195,0.9878240953895815,-0.04239957380088011,0.6963870037228334,1.3927740074456667,0.9878240953895815,-0.04239957380088011
2014-12-16,0.8593384256492343,0.9866063326291892,-0.055954093009653705,0.9933018305627569,-0.028599366430160367,0.49672873389054734,0.9934574677810947,0.9933018305627569,-0.028599366430160367,0.9919625173069015,-0.03416723687844214,0.5968554698970231,1.1937109397940462,0.9919625173069015,-0.03416723687844214,0.9906233108984019,-0.039686003665488245,0.6972449264049553,1.3944898528099106,0.9906233108984019,-0.039686003665488245
2014-12-17,0.8667390132691204,0.9951029462950338,-0.0478240080008302,0.9975509847638424,-0.024443901337810714,0.49887246112588346,0.9977449222517669,0.9975509847638424,-0.024443901337810714,0.9970612989473953,-0.029202764658502467,0.5989170742645024,1.1978341485290047,0.9970612989473953,-0.029202764658502467,0.9965716521969653,-0.03391965904070393,0.6990520122312929,1.3981040244625857,0.9965716521969653,-0.03391965904070393
2014-12-18,0.868480367077244,0.9971021943714184,-0.04591100389661007,0.9985508081872531,-0.023466122905238196,0.4993742273328449,0.9987484546656898,0.9985508081872531,-0.023466122905238196,0.9982610391954002,-0.028034627336232743,0.5993991078307731,1.1987982156615462,0.9982610391954002,-0.028034627336232743,0.9979712933206565,-0.03256284162470047,0.6994740876783447,1.3989481753566895,0.9979712933206565,-0.03256284162470047
2014-12-19,0.8528085149334103,0.979109343001537,-0.06312767596636704,0.9895525880733766,-0.032265942306223594,0.4948219266755256,0.9896438533510512,0.9895525880733766,-0.032265942306223594,0.9874636057904104,-0.03854764043724679,0.5950187322606634,1.1900374645213267,0.9874636057904104,-0.03854764043724679,0.9853747901616842,-0.044773939582270716,0.6956323254963717,1.3912646509927433,0.9853747901616842,-0.044773939582270716
2014-12-22,0.8458432657655552,0.9711125413547886,-0.07077950994913529,0.9855533897281438,-0.03617696279042992,0.49277200494024104,0.9855440098804821,0.9855533897281438,-0.03617696279042992,0.9826647592119181,-0.043220078326618894,0.5930410049097783,1.1860820098195566,0.9826647592119181,-0.043220078326618894,0.9797763591440435,-0.05020107985305422,0.6938931720520113,1.3877863441040226,0.9797763591440435,-0.05020107985305422
2014-12-23,0.8436665735054006,0.9686134812593076,-0.07317076507941067,0.9843036104488806,-0.03739918583114554,0.4921279729247545,0.984255945849509,0.9843036104488806,-0.03739918583114554,0.9811650839019118,-0.044680249979455966,0.592418982818761,1.184837965637522,0.9811650839019118,-0.044680249979455966,0.9780268077394295,-0.051897101623058606,0.6933455903021447,1.3866911806042894,0.9780268077394295,-0.051897101623058606
2014-12-24,0.8388780165977001,0.96311573970804,-0.07843134393190376,0.9815541913829109,-0.04008798327463636,0.49070537899507455,0.9814107579901491,0.9815541913829109,-0.04008798327463636,0.9778659126334257,-0.047892516215991,0.5910438662878622,1.1820877325757244,0.9778659126334257,-0.047892516215991,0.9741779281264029,-0.055628220123837724,0.6921340293832879,1.3842680587665759,0.9741779281264029,-0.055628220123837724
2014-12-25,0.8388780165977001,0.96311573970804,-0.07843134393190376,0.9815541913829109,-0.04008798327463636,0.49070537899507455,0.9814107579901491,0.9815541913829109,-0.04008798327463636,0.9778659126334257,-0.047892516215991,0.5910438662878622,1.1820877325757244,0.9778659126334257,-0.047892516215991,0.9741779281264029,-0.055628220123837724,0.6921340293832879,1.3842680587665759,0.9741779281264029,-0.055628220123837724
2014-12-26,0.8358307304658035,0.959617150903762,-0.08177900989723297,0.9798045480661471,-0.04179904890859654,0.48979592829731683,0.9795918565946337,0.9798045480661471,-0.04179904890859654,0.9757664244061808,-0.049936700830109704,0.5901639440372982,1.1803278880745964,0.9757664244061808,-0.049936700830109704,0.9717286228985054,-0.058002585905228554,0.6913580331704009,1.3827160663408018,0.9717286228985054,-0.058002585905228554
2014-12-29,0.8262534505857629,0.9486214771424364,-0.09230035003633175,0.9743005293627216,-0.04718171014124384,0.5,1.0,0.9743056145857983,-0.04717673704166159,0.969163086030995,-0.05636609754365407,0.6000000000000001,1.2000000000000002,0.9691679674556808,-0.05636134470288645,0.9640264592894713,-0.06546909253236,0.7,1.4,0.9640307301953279,-0.06546495230001736
2014-12-30,0.8297360751696905,0.9526198779658107,-0.0884744330449474,0.9763538478531235,-0.04517366503236986,0.501051523735435,1.00210304747087,0.9763052137584148,-0.04522122679955831,0.9716140757510529,-0.05397967050391794,0.6010090383748973,1.2020180767497946,0.971567390744927,-0.0540251257582004,0.9668707918257029,-0.06271178577940695,0.7008825375304369,1.4017650750608739,0.9668299457041483,-0.0627513821646255
2014-12-31,0.8293007367176596,0.9521200659467145,-0.08895268407100254,0.9760971769224515,-0.0454246766554256,0.5009203220756127,1.0018406441512253,0.9760552579025622,-0.045465671407701524,0.97130769473152,-0.054277980995998565,0.6008831840670708,1.2017663681341415,0.9712674556829257,-0.054317160088767746,0.9665152417818942,-0.06305645734094845,0.700772501783159,1.401545003566318,0.9664800354232255,-0.06309058651862642
2015-01-05,0.8323481058818758,0.9556187500803877,-0.0856049268886172,0.9778938734371557,-0.04366759529403552,0.5018372873437706,1.0036745746875413,0.9778049488935306,-0.0437545591506997,0.9734523618682492,-0.05218980755143454,0.6017625005620295,1.203525001124059,0.9733670011169343,-0.05227291977479598,0.9690040920885541,-0.0606437564101584,0.7015410562782106,1.4030821125564212,0.9689294073896849,-0.06071615604062042
2015-01-06,0.8501965672535443,0.9761105662163548,-0.06599709090564132,0.9884171368198371,-0.03337635812661033,0.5071410171532106,1.0142820343064212,0.9880529006124654,-0.033732563332040666,0.9860136914880708,-0.03995936186067317,0.6068358504968203,1.2136717009936406,0.9856640526251667,-0.040299790720798145,0.9835813048135204,-0.046512551083852105,0.7059643810110106,1.411928762022021,0.9832753952147092,-0.04680910100966096
2015-01-07,0.848455213445421,0.9741113181399704,-0.06791009500986123,0.9873904530971491,-0.03438040461883307,0.5066285448139428,1.0132570896278856,0.987053077189055,-0.03471034176461296,0.98478816740994,-0.04115260382899533,0.606346575597081,1.212693151194162,0.9844643123771618,-0.04146792804306765,0.9821591046382864,-0.047891237330017655,0.7055386073182592,1.4110772146365185,0.9818757540910182,-0.04816591842566431
2015-01-08,0.8323481058818758,0.9556187500803877,-0.0856049268886172,0.9778938734371557,-0.04366759529403552,0.5018372873437706,1.0036745746875413,0.9778049488935306,-0.0437545591506997,0.9734523618682492,-0.05218980755143454,0.6017625005620295,1.203525001124059,0.9733670011169343,-0.05227291977479598,0.9690040920885541,-0.0606437564101584,0.7015410562782106,1.4030821125564212,0.9689294073896849,-0.06071615604062042
2015-01-09,0.8345247151097106,0.9581177148464733,-0.08321376297539829,0.9791771791355415,-0.04241258505432888,0.5024901774044229,1.0049803548088458,0.979054680498589,-0.04253238273302595,0.9749842085297088,-0.05069831198794006,0.6023881915000417,1.2047763830000835,0.9748666192201768,-0.05081280382181208,0.97078177449336,-0.05892046434182974,0.7020875902436716,1.4041751804873432,0.9706788920557369,-0.05902019896723132
2015-01-12,0.8380073396936383,0.9621161156698477,-0.07938784598401383,0.9812304976259435,-0.04040453994545479,0.5035312642034612,1.0070625284069223,0.9810542796712056,-0.040576872490922566,0.9774351982497667,-0.04831188494820393,0.603385231975924,1.206770463951848,0.9772660425094231,-0.04847658487712603,0.9736261070295917,-0.05616315758887658,0.7029579058133746,1.4059158116267492,0.9734781075645572,-0.05630662883183957
2015-01-13,0.8340893766576799,0.9576179028273774,-0.0836920140014531,0.9789205082048695,-0.0426635966773844,0.5023597313588924,1.004719462717785,0.9788047246427366,-0.042776827341168944,0.9746778275101761,-0.05099662248002057,0.6022632058813808,1.2045264117627617,0.9745666841581757,-0.05110483815237943,0.9704262244495515,-0.05926513590337101,0.7019784394729368,1.4039568789458736,0.9703289817748142,-0.05935940332123202
2015-01-14,0.8388780165977001,0.96311573970804,-0.07843134393190376,0.9817438394872876,-0.039902516699343304,0.5037908616408803,1.0075817232817605,0.9815541913829109,-0.04008798327463636,0.9780479602888322,-0.047715263964042576,0.6036337172075747,1.2072674344151495,0.9778659126334257,-0.047892516215991,0.9743372071172087,-0.0554738144657938,0.7031746959119761,1.4063493918239522,0.9741779281264029,-0.055628220123837724
2015-01-15,0.8388780165977001,0.96311573970804,-0.07843134393190376,0.9817438394872876,-0.039902516699343304,0.5037908616408803,1.0075817232817605,0.9815541913829109,-0.04008798327463636,0.9780479602888322,-0.047715263964042576,0.6036337172075747,1.2072674344151495,0.9778659126334257,-0.047892516215991,0.9743372071172087,-0.0554738144657938,0.7031746959119761,1.4063493918239522,0.9741779281264029,-0.055628220123837724
2015-01-16,0.8445372504094627,0.9696131052975001,-0.07221426302730038,0.9850804636760754,-0.03663946135076257,0.5054716009051309,1.0109432018102618,0.984803522160586,-0.03691029661485923,0.9820307966703495,-0.043837341360811966,0.605241265623434,1.210482531246868,0.9817649540259146,-0.04409618131832094,0.9789592220582465,-0.05099321564451187,0.7045761138254705,1.409152227650941,0.9787266283012753,-0.05121869291505665
2015-01-19,0.840619287373504,0.9651148924550296,-0.07651843104473977,0.9827704742550013,-0.03889851808269229,0.5043092182326195,1.008618436465239,0.9825539671321166,-0.039110251465105716,0.9792734259307588,-0.04652207889262894,0.6041297311382281,1.2082594622764562,0.9790655956746669,-0.04672443459357467,0.9757593394782061,-0.05409519395900653,0.7036073075749423,1.4072146151498846,0.975577502511532,-0.05427146740444955
2015-01-20,0.8323481058818758,0.9556187500803877,-0.0856049268886172,0.9778938734371557,-0.04366759529403552,0.5018372873437706,1.0036745746875413,0.9778049488935306,-0.0437545591506997,0.9734523618682492,-0.05218980755143454,0.6017625005620295,1.203525001124059,0.9733670011169343,-0.05227291977479598,0.9690040920885541,-0.0606437564101584,0.7015410562782106,1.4030821125564212,0.9689294073896849,-0.06071615604062042
2015-01-21,0.8284301428459174,0.9511205372379173,-0.08990909490605647,0.9755838840160818,-0.04592665202596524,0.5006577367022901,1.0013154734045802,0.9755553938650617,-0.04595451400094597,0.9706949911286588,-0.05487454508325118,0.6006312611527469,1.2012625223054938,0.970667642765687,-0.05490117305004938,0.965804209508514,-0.06374573472465273,0.7005522082638097,1.4011044165276194,0.9657802815999419,-0.06376893053001298
2015-01-22,0.8223354875498047,0.9441232642999663,-0.09660451805377068,0.9719905399416477,-0.049440766873173336,0.4988117222718996,0.9976234445437993,0.9720560595573294,-0.04937669189190785,0.9664057152914045,-0.05905083507547082,0.5988587109136626,1.1977174218273252,0.9664686091044336,-0.05898959797813974,0.9608265767094313,-0.06857107084685432,0.6990008969388631,1.3980017938777263,0.960881604405585,-0.0685177267894097
2015-01-23,0.8140643060581766,0.9346271219253246,-0.10569101389764801,0.9671139391238024,-0.05420984408451657,0.49628451728995326,0.9925690345799065,0.9673070413187432,-0.05402099957750195,0.960584651228895,-0.0647185637342762,0.5964278276605294,1.1928556553210587,0.9607700145467011,-0.06453808315936094,0.9540713293197793,-0.07511963329800608,0.6968696900335146,1.3937393800670292,0.9542335092837381,-0.07496241542558046
2015-01-26,0.8144995614778877,0.9351268386150254,-0.10521285408864933,0.9673705610994999,-0.053958880337032666,0.49641814184662325,0.9928362836932465,0.9675569495003911,-0.05377660159240061,0.9608909738122234,-0.06442031013910432,0.5965564824962596,1.1931129649925192,0.9610698924019385,-0.06424610452864687,0.9544268115493509,-0.07477502747584319,0.6969825928115314,1.3939651856230628,0.9545833528260986,-0.07462327576819505
2015-01-27,0.8097110045701872,0.9296290970637578,-0.11047343294114242,0.9645472787720564,-0.05671991243950192,0.49494413036804064,0.9898882607360813,0.9648075304344215,-0.05646539903589143,0.9575208994697717,-0.06770161175817369,0.5951365295242453,1.1902730590484907,0.9577707211334524,-0.06745837076518191,0.9505158966959306,-0.0785662831740419,0.6957358222075493,1.3914716444150985,0.950734473213072,-0.07835439426897406
2015-01-28,0.8092756661181563,0.9291292850446616,-0.11095168396719757,0.9642906078413843,-0.05697092406255755,0.4948096966620129,0.9896193933240258,0.9645575745785688,-0.05670984364403453,0.957214518450239,-0.0679999222502542,0.5950069426025418,1.1900138852050837,0.9574707860714512,-0.06775040509574937,0.9501603466521221,-0.0789109547355834,0.6956219665387406,1.3912439330774813,0.9503845629321492,-0.07869359862297498
2015-01-29,0.8162409152860114,0.9371260866914102,-0.10329984998442898,0.968397244822188,-0.05295483384480981,0.4969520335936016,0.9939040671872033,0.9685567729238018,-0.05279882315982798,0.9621164978903545,-0.06322706817078194,0.5970703804971262,1.1941407609942525,0.9622696326499436,-0.06307796720637715,0.9558490117245853,-0.07339634122967742,0.6974334500121105,1.394866900024221,0.9559829939497899,-0.07326645835219148
